Display Order Code,Item SKU Code,Sale Order Status,Sale Order Item Status,Shipping Package Creation Date,Shipping Package Status Code,Created,Channel Shipping,Item Details
91013173937,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173937,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173937,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173937,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173937,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173937,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173937,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173937,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173939,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173939,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173939,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173945,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173945,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173957,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173957,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173971,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173971,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173971,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173971,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173971,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173971,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173981,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173981,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173984,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173984,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173984,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173984,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173985,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173985,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173985,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173985,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173989,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173989,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173993,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173993,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173993,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173993,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013173993,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174005,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174005,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174005,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174005,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174008,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174008,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174011,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174011,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174011,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174011,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174012,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174012,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174018,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174018,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174020,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174020,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174023,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174023,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174023,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174023,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174025,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174025,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174071,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174071,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174078,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174078,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174084,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174084,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174084,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174095,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174095,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174096,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174096,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174101,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174101,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174112,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174112,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174122,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174122,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174123,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174123,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174130,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174130,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174144,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174144,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174145,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174145,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174145,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174145,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174164,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174164,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174169,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174169,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174169,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174169,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174198,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174198,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174198,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174198,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174200,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174200,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174201,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174201,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174202,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174202,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174202,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174206,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174211,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174211,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174213,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174213,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174225,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174225,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174225,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174231,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174231,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174231,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174231,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174237,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174237,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174237,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174237,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174253,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174253,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174257,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174257,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174263,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174263,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174264,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174264,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174264,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174264,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174272,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174272,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:15,CREATED,13-02-2023 13:15,FALSE,
91013174283,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174283,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174284,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174284,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174298,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174298,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174320,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174320,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174324,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174324,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174324,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174331,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174331,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174343,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174343,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174346,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174346,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174349,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174349,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174361,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174361,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174361,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174361,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174373,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174373,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174389,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174389,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174389,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174389,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174389,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174389,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174394,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174394,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174400,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174400,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174401,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174401,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174406,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174406,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174410,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174410,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174410,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174410,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174412,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174412,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174413,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174413,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174413,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174413,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174413,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174413,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174428,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174428,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174428,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174428,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174449,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174449,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174455,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174455,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174455,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174461,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174461,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174461,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174461,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174467,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174467,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174490,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174490,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174507,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174507,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174514,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174514,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174514,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174514,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174517,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174517,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174523,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174523,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174523,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174523,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174523,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174523,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174526,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174526,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174536,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174536,8.90442E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174537,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174537,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174569,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174569,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174569,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
91013174569,8.90609E+12,PROCESSING,FULFILLABLE,13-02-2023 15:45,CREATED,13-02-2023 13:15,FALSE,
